t_s,car_x,car_z,e_y_m,e_psi_rad,theta_ref0_deg,theta_real_deg,theta_dot_kf_degs,theta_dot_raw_degs,error_deg,tau_Nm,speed_kmh,kappa_avg,loop_dt_ms
479.418,8.285,857.303,-1.3392,-0.01998,12.543,12.604,-0.0,0.0,-0.061,0.0,53.48,0.011875,12.23
479.467,8.285,857.303,-1.3392,-0.01998,12.543,12.604,0.0,0.0,-0.061,-0.0,53.48,0.011875,11.0
479.517,8.285,857.303,-1.3392,-0.01998,12.543,12.604,-0.0,0.0,-0.061,-0.0,53.48,0.011875,11.37
479.568,8.285,857.303,-1.3392,-0.01998,12.543,12.604,-0.0,0.0,-0.061,-0.0,53.48,0.011875,11.51
479.618,8.285,857.303,-1.3392,-0.01998,12.543,12.604,-0.0,0.0,-0.061,-0.0,53.48,0.011875,11.54
479.668,8.285,857.303,-1.3392,-0.01998,12.543,12.604,-0.0,0.0,-0.061,0.0,53.48,0.011875,11.34
479.718,8.285,857.303,-1.3392,-0.01998,12.543,12.604,-0.0,0.0,-0.061,0.0,53.48,0.011875,10.82
479.774,8.285,857.303,-1.3392,-0.01998,12.543,12.604,0.0,0.0,-0.061,-0.0,53.48,0.011875,16.03
479.821,8.285,857.303,-1.3392,-0.01998,12.543,12.604,-0.0,0.0,-0.061,0.0,53.48,0.011875,13.12
479.87,8.285,857.303,-1.3392,-0.01998,12.543,12.604,0.0,0.0,-0.061,0.0,53.48,0.011875,11.7
479.92,8.285,857.303,-1.3392,-0.01998,12.543,12.604,0.0,0.0,-0.061,-0.0,53.48,0.011875,11.37
479.97,8.285,857.303,-1.3392,-0.01998,12.543,12.604,-0.0,0.0,-0.061,-0.0,53.48,0.011875,11.38
480.022,8.285,857.303,-1.3392,-0.01998,12.543,12.604,-0.0,0.0,-0.061,-0.0,53.48,0.011875,13.16
480.071,8.285,857.303,-1.3392,-0.01998,12.543,12.604,-0.0,0.0,-0.061,0.0,53.48,0.011875,12.07
480.121,8.285,857.303,-1.3392,-0.01998,12.543,12.604,0.0,0.0,-0.061,-0.0,53.48,0.011875,11.31
480.171,8.285,857.303,-1.3392,-0.01998,12.543,12.604,0.0,0.0,-0.061,0.0,53.48,0.011875,11.17
480.221,8.285,857.303,-1.3392,-0.01998,12.543,12.604,0.0,0.0,-0.061,-0.0,53.48,0.011875,11.08
480.272,8.285,857.303,-1.3392,-0.01998,12.543,12.604,-0.0,0.0,-0.061,-0.0,53.48,0.011875,11.8
480.321,8.285,857.303,-1.3392,-0.01998,12.543,12.604,-0.0,0.0,-0.061,0.0,53.48,0.011875,11.09
480.372,8.285,857.303,-1.3392,-0.01998,12.543,12.604,-0.0,0.0,-0.061,0.0,53.48,0.011875,11.64
480.422,8.285,857.303,-1.3392,-0.01998,12.543,12.604,0.0,0.0,-0.061,-0.0,53.48,0.011875,11.03
480.473,8.285,857.303,-1.3392,-0.01998,12.543,12.604,0.0,0.0,-0.061,-0.0,53.48,0.011875,11.41
480.523,8.285,857.303,-1.3392,-0.01998,12.543,12.604,-0.0,0.0,-0.061,0.0,53.48,0.011875,11.51
480.573,8.285,857.303,-1.3392,-0.01998,12.543,12.604,-0.0,0.0,-0.061,0.0,53.48,0.011875,11.08
480.624,8.285,857.303,-1.3392,-0.01998,12.543,12.604,0.0,0.0,-0.061,-0.0,53.48,0.011875,11.37
480.674,8.285,857.303,-1.3392,-0.01998,12.543,12.604,-0.0,0.0,-0.061,0.0,53.48,0.011875,11.1
480.725,8.285,857.303,-1.3392,-0.01998,12.543,12.604,0.0,0.0,-0.061,0.0,53.48,0.011875,11.96
480.776,8.285,857.303,-1.3392,-0.01998,12.543,12.604,0.0,0.0,-0.061,-0.0,53.48,0.011875,12.62
480.825,8.285,857.303,-1.3392,-0.01998,12.543,12.604,0.0,0.0,-0.061,-0.0,53.48,0.011875,11.0
480.88,8.285,857.303,-1.3392,-0.01998,12.543,12.604,-0.0,0.0,-0.061,0.0,53.48,0.011875,15.79
480.931,8.285,857.303,-1.3392,-0.01998,12.543,12.604,-0.0,0.0,-0.061,-0.0,53.48,0.011875,16.36
480.977,8.285,857.303,-1.3392,-0.01998,12.543,12.604,-0.0,0.0,-0.061,0.0,53.48,0.011875,12.74
481.03,8.285,857.303,-1.3392,-0.01998,12.543,12.604,0.0,0.0,-0.061,-0.0,53.48,0.011875,15.04
481.077,8.285,857.303,-1.3392,-0.01998,12.543,12.604,-0.0,0.0,-0.061,-0.0,53.48,0.011875,11.99
481.126,8.285,857.303,-1.3392,-0.01998,12.543,12.604,-0.0,0.0,-0.061,0.0,53.48,0.011875,11.24
481.177,8.285,857.303,-1.3392,-0.01998,12.543,12.604,0.0,0.0,-0.061,-0.0,53.48,0.011875,11.63
481.227,8.285,857.303,-1.3392,-0.01998,12.543,12.604,-0.0,0.0,-0.061,0.0,53.48,0.011875,11.27
481.277,8.285,857.303,-1.3392,-0.01998,12.543,12.604,0.0,0.0,-0.061,-0.0,53.48,0.011875,11.53
481.327,8.285,857.303,-1.3392,-0.01998,12.543,12.604,-0.0,0.0,-0.061,0.0,53.48,0.011875,11.12
481.378,8.285,857.303,-1.3392,-0.01998,12.543,12.604,0.0,0.0,-0.061,0.0,53.48,0.011875,11.8
481.428,8.285,857.303,-1.3392,-0.01998,12.543,12.604,0.0,0.0,-0.061,-0.0,53.48,0.011875,11.42
481.478,8.285,857.303,-1.3392,-0.01998,12.543,12.604,-0.0,0.0,-0.061,0.0,53.48,0.011875,11.32
481.534,8.285,857.303,-1.3392,-0.01998,12.543,12.604,0.0,0.0,-0.061,-0.0,53.48,0.011875,16.9
481.579,8.285,857.303,-1.3392,-0.01998,12.543,12.604,-0.0,0.0,-0.061,-0.0,53.48,0.011875,11.16
481.631,8.285,857.303,-1.3392,-0.01998,12.543,12.604,-0.0,0.0,-0.061,0.0,53.48,0.011875,12.6
481.68,8.285,857.303,-1.3392,-0.01998,12.543,12.604,-0.0,0.0,-0.061,0.0,53.48,0.011875,11.33
481.73,8.285,857.303,-1.3392,-0.01998,12.543,12.604,0.0,0.0,-0.061,0.0,53.48,0.011875,11.38
481.781,8.285,857.303,-1.3392,-0.01998,12.543,12.604,0.0,0.0,-0.061,-0.0,53.48,0.011875,12.22
481.83,8.285,857.303,-1.3392,-0.01998,12.543,12.604,-0.0,0.0,-0.061,-0.0,53.48,0.011875,11.39
481.88,8.285,857.303,-1.3392,-0.01998,12.543,12.604,-0.0,0.0,-0.061,0.0,53.48,0.011875,11.06
481.931,8.285,857.303,-1.3392,-0.01998,12.543,12.604,-0.0,0.0,-0.061,0.0,53.48,0.011875,11.43
481.982,8.285,857.303,-1.3392,-0.01998,12.543,12.604,-0.0,0.0,-0.061,0.0,53.48,0.011875,11.3
482.032,8.285,857.303,-1.3392,-0.01998,12.543,12.604,0.0,0.0,-0.061,-0.0,53.48,0.011875,11.49
482.083,8.285,857.303,-1.3392,-0.01998,12.543,12.604,-0.0,0.0,-0.061,0.0,53.48,0.011875,11.93
482.133,8.285,857.303,-1.3392,-0.01998,12.543,12.604,0.0,0.0,-0.061,0.0,53.48,0.011875,11.49
482.183,8.285,857.303,-1.3392,-0.01998,12.543,12.604,0.0,0.0,-0.061,-0.0,53.48,0.011875,11.34
482.234,8.285,857.303,-1.3392,-0.01998,12.543,12.604,-0.0,0.0,-0.061,0.0,53.48,0.011875,12.04
482.284,8.285,857.303,-1.3392,-0.01998,12.543,12.604,0.0,0.0,-0.061,-0.0,53.48,0.011875,11.39
482.334,8.285,857.303,-1.3392,-0.01998,12.543,12.604,0.0,0.0,-0.061,0.0,53.48,0.011875,11.48
482.384,8.285,857.303,-1.3392,-0.01998,12.543,12.604,0.0,0.0,-0.061,0.0,53.48,0.011875,11.19
482.435,8.285,857.303,-1.3392,-0.01998,12.543,12.604,0.0,0.0,-0.061,-0.0,53.48,0.011875,11.4
482.485,8.285,857.303,-1.3392,-0.01998,12.543,12.604,-0.0,0.0,-0.061,-0.0,53.48,0.011875,11.4
482.535,8.285,857.303,-1.3392,-0.01998,12.543,12.604,-0.0,0.0,-0.061,0.0,53.48,0.011875,11.17
482.585,8.285,857.303,-1.3392,-0.01998,12.543,12.604,-0.0,0.0,-0.061,0.0,53.48,0.011875,11.49
482.635,8.285,857.303,-1.3392,-0.01998,12.543,12.604,-0.0,0.0,-0.061,0.0,53.48,0.011875,11.19
482.686,8.285,857.303,-1.3392,-0.01998,12.543,12.604,0.0,0.0,-0.061,-0.0,53.48,0.011875,11.87
482.736,8.285,857.303,-1.3392,-0.01998,12.543,12.604,-0.0,0.0,-0.061,0.0,53.48,0.011875,10.88
482.788,8.285,857.303,-1.3392,-0.01998,12.543,12.604,0.0,0.0,-0.061,-0.0,53.48,0.011875,12.42
482.837,8.285,857.303,-1.3392,-0.01998,12.543,12.604,0.0,0.0,-0.061,-0.0,53.48,0.011875,11.36
482.887,8.285,857.303,-1.3392,-0.01998,12.543,12.604,0.0,0.0,-0.061,0.0,53.48,0.011875,11.38
482.937,8.285,857.303,-1.3392,-0.01998,12.543,12.604,0.0,0.0,-0.061,-0.0,53.48,0.011875,11.03
482.988,8.285,857.303,-1.3392,-0.01998,12.543,12.604,0.0,0.0,-0.061,-0.0,53.48,0.011875,11.94
483.039,8.285,857.303,-1.3392,-0.01998,12.543,12.604,-0.0,0.0,-0.061,0.0,53.48,0.011875,12.29
483.089,8.285,857.303,-1.3392,-0.01998,12.543,12.604,0.0,0.0,-0.061,-0.0,53.48,0.011875,11.87
483.14,8.285,857.303,-1.3392,-0.01998,12.543,12.604,-0.0,0.0,-0.061,0.0,53.48,0.011875,12.27
483.189,8.285,857.303,-1.3392,-0.01998,12.543,12.604,0.0,0.0,-0.061,0.0,53.48,0.011875,11.22
483.239,8.285,857.303,-1.3392,-0.01998,12.543,12.604,0.0,0.0,-0.061,-0.0,53.48,0.011875,11.56
483.29,8.285,857.303,-1.3392,-0.01998,12.543,12.604,-0.0,0.0,-0.061,0.0,53.48,0.011875,11.42
483.34,8.285,857.303,-1.3392,-0.01998,12.543,12.604,-0.0,0.0,-0.061,-0.0,53.48,0.011875,11.76
483.389,8.285,857.303,-1.3392,-0.01998,12.543,12.604,-0.0,0.0,-0.061,0.0,53.48,0.011875,10.74
483.44,8.285,857.303,-1.3392,-0.01998,12.543,12.604,0.0,0.0,-0.061,0.0,53.48,0.011875,11.19
483.491,8.285,857.303,-1.3392,-0.01998,12.543,12.604,0.0,0.0,-0.061,-0.0,53.48,0.011875,12.11
483.541,8.285,857.303,-1.3392,-0.01998,12.543,12.604,-0.0,0.0,-0.061,0.0,53.48,0.011875,11.99
483.591,8.285,857.303,-1.3392,-0.01998,12.543,12.604,-0.0,0.0,-0.061,-0.0,53.48,0.011875,10.94
483.641,8.285,857.303,-1.3392,-0.01998,12.543,12.604,-0.0,0.0,-0.061,0.0,53.48,0.011875,11.28
483.692,8.285,857.303,-1.3392,-0.01998,12.543,12.604,0.0,0.0,-0.061,-0.0,53.48,0.011875,11.26
483.742,8.285,857.303,-1.3392,-0.01998,12.543,12.604,-0.0,0.0,-0.061,0.0,53.48,0.011875,11.47
483.794,8.285,857.303,-1.3392,-0.01998,12.543,12.604,-0.0,0.0,-0.061,-0.0,53.48,0.011875,12.46
483.843,8.285,857.303,-1.3392,-0.01998,12.543,12.604,-0.0,0.0,-0.061,0.0,53.48,0.011875,11.15
483.894,8.285,857.303,-1.3392,-0.01998,12.543,12.604,-0.0,0.0,-0.061,0.0,53.48,0.011875,11.81
483.944,8.285,857.303,-1.3392,-0.01998,12.543,12.604,0.0,0.0,-0.061,-0.0,53.48,0.011875,11.46
483.994,8.285,857.303,-1.3392,-0.01998,12.543,12.604,-0.0,0.0,-0.061,0.0,53.48,0.011875,11.56
484.046,8.285,857.303,-1.3392,-0.01998,12.543,12.604,-0.0,0.0,-0.061,0.0,53.48,0.011875,12.84
484.095,8.285,857.303,-1.3392,-0.01998,12.543,12.604,-0.0,0.0,-0.061,0.0,53.48,0.011875,12.05
484.146,8.285,857.303,-1.3392,-0.01998,12.543,12.604,0.0,0.0,-0.061,0.0,53.48,0.011875,12.17
484.196,8.285,857.303,-1.3392,-0.01998,12.543,12.604,0.0,0.0,-0.061,0.0,53.48,0.011875,11.49
484.246,8.285,857.303,-1.3392,-0.01998,12.543,12.604,0.0,0.0,-0.061,-0.0,53.48,0.011875,11.11
484.296,8.285,857.303,-1.3392,-0.01998,12.543,12.604,-0.0,0.0,-0.061,0.0,53.48,0.011875,11.47
484.346,8.285,857.303,-1.3392,-0.01998,12.543,12.604,-0.0,0.0,-0.061,0.0,53.48,0.011875,11.34
484.398,8.285,857.303,-1.3392,-0.01998,12.543,12.604,0.0,0.0,-0.061,0.0,53.48,0.011875,12.46
484.447,8.285,857.303,-1.3392,-0.01998,12.543,12.604,0.0,0.0,-0.061,-0.0,53.48,0.011875,11.13
484.497,8.285,857.303,-1.3392,-0.01998,12.543,12.604,-0.0,0.0,-0.061,-0.0,53.48,0.011875,11.09
484.547,8.285,857.303,-1.3392,-0.01998,12.543,12.604,-0.0,0.0,-0.061,0.0,53.48,0.011875,11.05
484.598,8.285,857.303,-1.3392,-0.01998,12.543,12.604,0.0,0.0,-0.061,-0.0,53.48,0.011875,11.71
484.648,8.285,857.303,-1.3392,-0.01998,12.543,12.604,0.0,0.0,-0.061,-0.0,53.48,0.011875,11.4
484.698,8.285,857.303,-1.3392,-0.01998,12.543,12.604,-0.0,0.0,-0.061,-0.0,53.48,0.011875,11.31
484.749,8.285,857.303,-1.3392,-0.01998,12.543,12.604,-0.0,0.0,-0.061,0.0,53.48,0.011875,12.01
484.799,8.285,857.303,-1.3392,-0.01998,12.543,12.604,-0.0,0.0,-0.061,0.0,53.48,0.011875,11.01
484.85,8.285,857.303,-1.3392,-0.01998,12.543,12.604,0.0,0.0,-0.061,-0.0,53.48,0.011875,11.79
484.899,8.285,857.303,-1.3392,-0.01998,12.543,12.604,-0.0,0.0,-0.061,0.0,53.48,0.011875,10.9
484.95,8.285,857.303,-1.3392,-0.01998,12.543,12.604,0.0,0.0,-0.061,0.0,53.48,0.011875,11.78
485.0,8.285,857.303,-1.3392,-0.01998,12.543,12.604,0.0,0.0,-0.061,-0.0,53.48,0.011875,11.19
485.05,8.285,857.303,-1.3392,-0.01998,12.543,12.604,0.0,0.0,-0.061,-0.0,53.48,0.011875,11.17
485.101,8.285,857.303,-1.3392,-0.01998,12.543,12.604,-0.0,0.0,-0.061,-0.0,53.48,0.011875,11.36
485.152,8.285,857.303,-1.3392,-0.01998,12.543,12.604,-0.0,0.0,-0.061,0.0,53.48,0.011875,11.14
485.202,8.285,857.303,-1.3392,-0.01998,12.543,12.604,-0.0,0.0,-0.061,0.0,53.48,0.011875,11.12
485.253,8.285,857.303,-1.3392,-0.01998,12.543,12.604,-0.0,0.0,-0.061,0.0,53.48,0.011875,11.74
485.303,8.285,857.303,-1.3392,-0.01998,12.543,12.604,0.0,0.0,-0.061,-0.0,53.48,0.011875,10.98
485.353,8.285,857.303,-1.3392,-0.01998,12.543,12.604,0.0,0.0,-0.061,-0.0,53.48,0.011875,11.36
485.404,8.285,857.303,-1.3392,-0.01998,12.543,12.604,0.0,0.0,-0.061,-0.0,53.48,0.011875,11.17
485.454,8.285,857.303,-1.3392,-0.01998,12.543,12.604,-0.0,0.0,-0.061,-0.0,53.48,0.011875,11.4
485.505,8.285,857.303,-1.3392,-0.01998,12.543,12.604,-0.0,0.0,-0.061,0.0,53.48,0.011875,12.01
485.556,8.285,857.303,-1.3392,-0.01998,12.543,12.604,0.0,0.0,-0.061,-0.0,53.48,0.011875,12.48
485.606,8.285,857.303,-1.3392,-0.01998,12.543,12.604,-0.0,0.0,-0.061,0.0,53.48,0.011875,11.88
485.656,8.285,857.303,-1.3392,-0.01998,12.543,12.604,0.0,0.0,-0.061,-0.0,53.48,0.011875,11.35
485.706,8.285,857.303,-1.3392,-0.01998,12.543,12.604,0.0,0.0,-0.061,-0.0,53.48,0.011875,11.38
485.756,8.285,857.303,-1.3392,-0.01998,12.543,12.604,-0.0,0.0,-0.061,0.0,53.48,0.011875,10.82
485.808,8.285,857.303,-1.3392,-0.01998,12.543,12.604,0.0,0.0,-0.061,-0.0,53.48,0.011875,11.53
485.858,8.285,857.303,-1.3392,-0.01998,12.543,12.604,0.0,0.0,-0.061,-0.0,53.48,0.011875,11.44
485.908,8.285,857.303,-1.3392,-0.01998,12.543,12.604,-0.0,0.0,-0.061,0.0,53.48,0.011875,11.57
485.958,8.285,857.303,-1.3392,-0.01998,12.543,12.604,0.0,0.0,-0.061,0.0,53.48,0.011875,11.18
486.009,8.285,857.303,-1.3392,-0.01998,12.543,12.604,0.0,0.0,-0.061,0.0,53.48,0.011875,11.22
486.059,8.285,857.303,-1.3392,-0.01998,12.543,12.604,0.0,0.0,-0.061,-0.0,53.48,0.011875,11.31
486.11,8.285,857.303,-1.3392,-0.01998,12.543,12.604,0.0,0.0,-0.061,0.0,53.48,0.011875,11.97
486.16,8.285,857.303,-1.3392,-0.01998,12.543,12.604,0.0,0.0,-0.061,-0.0,53.48,0.011875,11.81
486.209,8.285,857.303,-1.3392,-0.01998,12.543,12.604,-0.0,0.0,-0.061,-0.0,53.48,0.011875,11.11
486.26,8.285,857.303,-1.3392,-0.01998,12.543,12.604,-0.0,0.0,-0.061,0.0,53.48,0.011875,11.92
486.31,8.285,857.303,-1.3392,-0.01998,12.543,12.604,-0.0,0.0,-0.061,0.0,53.48,0.011875,11.47
486.361,8.285,857.303,-1.3392,-0.01998,12.543,12.604,-0.0,0.0,-0.061,0.0,53.48,0.011875,11.34
486.412,8.285,857.303,-1.3392,-0.01998,12.543,12.604,0.0,0.0,-0.061,0.0,53.48,0.011875,11.89
486.461,8.285,857.303,-1.3392,-0.01998,12.543,12.604,0.0,0.0,-0.061,-0.0,53.48,0.011875,11.31
486.511,8.285,857.303,-1.3392,-0.01998,12.543,12.604,-0.0,0.0,-0.061,-0.0,53.48,0.011875,10.93
486.561,8.285,857.303,-1.3392,-0.01998,12.543,12.604,-0.0,0.0,-0.061,0.0,53.48,0.011875,10.99
486.612,8.285,857.303,-1.3392,-0.01998,12.543,12.604,0.0,0.0,-0.061,0.0,53.48,0.011875,10.95
486.663,8.285,857.303,-1.3392,-0.01998,12.543,12.604,0.0,0.0,-0.061,-0.0,53.48,0.011875,11.36
486.714,8.285,857.303,-1.3392,-0.01998,12.543,12.604,-0.0,0.0,-0.061,-0.0,53.48,0.011875,12.52
486.763,8.285,857.303,-1.3392,-0.01998,12.543,12.604,-0.0,0.0,-0.061,-0.0,53.48,0.011875,11.1
486.813,8.285,857.303,-1.3392,-0.01998,12.543,12.604,-0.0,0.0,-0.061,0.0,53.48,0.011875,11.43
486.864,8.285,857.303,-1.3392,-0.01998,12.543,12.604,0.0,0.0,-0.061,-0.0,53.48,0.011875,11.42
486.914,8.285,857.303,-1.3392,-0.01998,12.543,12.604,-0.0,0.0,-0.061,0.0,53.48,0.011875,11.44
486.964,8.285,857.303,-1.3392,-0.01998,12.543,12.604,0.0,0.0,-0.061,0.0,53.48,0.011875,11.0
487.014,8.285,857.303,-1.3392,-0.01998,12.543,12.604,0.0,0.0,-0.061,-0.0,53.48,0.011875,11.1
487.064,8.285,857.303,-1.3392,-0.01998,12.543,12.604,0.0,0.0,-0.061,0.0,53.48,0.011875,10.96
487.115,8.285,857.303,-1.3392,-0.01998,12.543,12.604,0.0,0.0,-0.061,-0.0,53.48,0.011875,11.17
487.165,8.285,857.303,-1.3392,-0.01998,12.543,12.604,-0.0,0.0,-0.061,0.0,53.48,0.011875,11.17
487.216,8.285,857.303,-1.3392,-0.01998,12.543,12.604,-0.0,0.0,-0.061,-0.0,53.48,0.011875,11.82
487.266,8.285,857.303,-1.3392,-0.01998,12.543,12.604,-0.0,0.0,-0.061,0.0,53.48,0.011875,11.68
487.318,8.285,857.303,-1.3392,-0.01998,12.543,12.604,0.0,0.0,-0.061,0.0,53.48,0.011875,13.4
487.367,8.285,857.303,-1.3392,-0.01998,12.543,12.604,0.0,0.0,-0.061,0.0,53.48,0.011875,11.59
487.417,8.285,857.303,-1.3392,-0.01998,12.543,12.604,0.0,0.0,-0.061,0.0,53.48,0.011875,11.85
487.467,8.285,857.303,-1.3392,-0.01998,12.543,12.604,0.0,0.0,-0.061,-0.0,53.48,0.011875,11.66
487.517,8.285,857.303,-1.3392,-0.01998,12.543,12.604,-0.0,0.0,-0.061,0.0,53.48,0.011875,10.96
487.568,8.285,857.303,-1.3392,-0.01998,12.543,12.604,-0.0,0.0,-0.061,0.0,53.48,0.011875,11.67
487.618,8.285,857.303,-1.3392,-0.01998,12.543,12.604,0.0,0.0,-0.061,-0.0,53.48,0.011875,11.5
487.669,8.285,857.303,-1.3392,-0.01998,12.543,12.604,-0.0,0.0,-0.061,-0.0,53.48,0.011875,11.86
487.719,8.285,857.303,-1.3392,-0.01998,12.543,12.604,-0.0,0.0,-0.061,-0.0,53.48,0.011875,11.14
487.769,8.285,857.303,-1.3392,-0.01998,12.543,12.604,-0.0,0.0,-0.061,0.0,53.48,0.011875,11.46
487.819,8.285,857.303,-1.3392,-0.01998,12.543,12.604,0.0,0.0,-0.061,-0.0,53.48,0.011875,10.98
487.87,8.285,857.303,-1.3392,-0.01998,12.543,12.604,-0.0,0.0,-0.061,0.0,53.48,0.011875,11.54
487.92,8.285,857.303,-1.3392,-0.01998,12.543,12.604,0.0,0.0,-0.061,0.0,53.48,0.011875,11.1
487.972,8.285,857.303,-1.3392,-0.01998,12.543,12.604,0.0,0.0,-0.061,0.0,53.48,0.011875,12.69
488.02,8.285,857.303,-1.3392,-0.01998,12.543,12.604,0.0,0.0,-0.061,-0.0,53.48,0.011875,10.9
488.071,8.285,857.303,-1.3392,-0.01998,12.543,12.604,-0.0,0.0,-0.061,-0.0,53.48,0.011875,11.56
488.122,8.285,857.303,-1.3392,-0.01998,12.543,12.604,-0.0,0.0,-0.061,-0.0,53.48,0.011875,11.66
488.171,8.285,857.303,-1.3392,-0.01998,12.543,12.604,-0.0,0.0,-0.061,0.0,53.48,0.011875,11.06
488.222,8.285,857.303,-1.3392,-0.01998,12.543,12.604,0.0,0.0,-0.061,-0.0,53.48,0.011875,11.46
488.272,8.285,857.303,-1.3392,-0.01998,12.543,12.604,-0.0,0.0,-0.061,-0.0,53.48,0.011875,11.45
488.323,8.285,857.303,-1.3392,-0.01998,12.543,12.604,-0.0,0.0,-0.061,0.0,53.48,0.011875,11.46
488.374,8.285,857.303,-1.3392,-0.01998,12.543,12.604,0.0,0.0,-0.061,-0.0,53.48,0.011875,12.0
488.423,8.285,857.303,-1.3392,-0.01998,12.543,12.604,-0.0,0.0,-0.061,0.0,53.48,0.011875,11.31
488.474,8.285,857.303,-1.3392,-0.01998,12.543,12.604,-0.0,0.0,-0.061,0.0,53.48,0.011875,11.44
488.524,8.285,857.303,-1.3392,-0.01998,12.543,12.604,0.0,0.0,-0.061,-0.0,53.48,0.011875,11.39
488.575,8.285,857.303,-1.3392,-0.01998,12.543,12.604,0.0,0.0,-0.061,-0.0,53.48,0.011875,11.71
488.624,8.285,857.303,-1.3392,-0.01998,12.543,12.604,-0.0,0.0,-0.061,-0.0,53.48,0.011875,11.19
488.675,8.285,857.303,-1.3392,-0.01998,12.543,12.604,-0.0,0.0,-0.061,0.0,53.48,0.011875,11.16
488.725,8.285,857.303,-1.3392,-0.01998,12.543,12.604,0.0,0.0,-0.061,0.0,53.48,0.011875,11.27
488.776,8.285,857.303,-1.3392,-0.01998,12.543,12.604,0.0,0.0,-0.061,0.0,53.48,0.011875,11.82
488.826,8.285,857.303,-1.3392,-0.01998,12.543,12.604,0.0,0.0,-0.061,-0.0,53.48,0.011875,11.25
488.877,8.285,857.303,-1.3392,-0.01998,12.543,12.604,-0.0,0.0,-0.061,-0.0,53.48,0.011875,11.77
488.927,8.285,857.303,-1.3392,-0.01998,12.543,12.604,-0.0,0.0,-0.061,0.0,53.48,0.011875,11.36
488.977,8.285,857.303,-1.3392,-0.01998,12.543,12.604,0.0,0.0,-0.061,-0.0,53.48,0.011875,11.22
489.029,8.285,857.303,-1.3392,-0.01998,12.543,12.604,0.0,0.0,-0.061,-0.0,53.48,0.011875,12.13
489.078,8.285,857.303,-1.3392,-0.01998,12.543,12.604,-0.0,0.0,-0.061,0.0,53.48,0.011875,11.43
489.129,8.285,857.303,-1.3392,-0.01998,12.543,12.604,-0.0,0.0,-0.061,0.0,53.48,0.011875,11.19
489.182,8.285,857.303,-1.3392,-0.01998,12.543,12.604,0.0,0.0,-0.061,-0.0,53.48,0.011875,14.67
489.232,8.285,857.303,-1.3392,-0.01998,12.543,12.604,-0.0,0.0,-0.061,0.0,53.48,0.011875,14.07
489.283,8.285,857.303,-1.3392,-0.01998,12.543,12.604,-0.0,0.0,-0.061,0.0,53.48,0.011875,14.27
489.332,8.285,857.303,-1.3392,-0.01998,12.543,12.604,0.0,0.0,-0.061,0.0,53.48,0.011875,12.79
489.381,8.285,857.303,-1.3392,-0.01998,12.543,12.604,0.0,0.0,-0.061,-0.0,53.48,0.011875,12.49
489.43,8.285,857.303,-1.3392,-0.01998,12.543,12.604,0.0,0.0,-0.061,-0.0,53.48,0.011875,11.42
489.481,8.285,857.303,-1.3392,-0.01998,12.543,12.604,-0.0,0.0,-0.061,0.0,53.48,0.011875,11.68
489.531,8.285,857.303,-1.3392,-0.01998,12.543,12.604,0.0,0.0,-0.061,0.0,53.48,0.011875,11.18
489.582,8.285,857.303,-1.3392,-0.01998,12.543,12.604,0.0,0.0,-0.061,0.0,53.48,0.011875,11.45
489.632,8.285,857.303,-1.3392,-0.01998,12.543,12.604,0.0,0.0,-0.061,-0.0,53.48,0.011875,11.78
489.681,8.285,857.303,-1.3392,-0.01998,12.543,12.604,-0.0,0.0,-0.061,-0.0,53.48,0.011875,11.14
489.732,8.285,857.303,-1.3392,-0.01998,12.543,12.604,-0.0,0.0,-0.061,-0.0,53.48,0.011875,11.61
489.782,8.285,857.303,-1.3392,-0.01998,12.543,12.604,-0.0,0.0,-0.061,0.0,53.48,0.011875,11.5
489.833,8.285,857.303,-1.3392,-0.01998,12.543,12.604,0.0,0.0,-0.061,-0.0,53.48,0.011875,11.37
489.882,8.285,857.303,-1.3392,-0.01998,12.543,12.604,-0.0,0.0,-0.061,0.0,53.48,0.011875,10.98
489.933,8.285,857.303,-1.3392,-0.01998,12.543,12.604,0.0,0.0,-0.061,0.0,53.48,0.011875,11.51
489.983,8.285,857.303,-1.3392,-0.01998,12.543,12.604,0.0,0.0,-0.061,-0.0,53.48,0.011875,11.08
490.033,8.285,857.303,-1.3392,-0.01998,12.543,12.604,-0.0,0.0,-0.061,0.0,53.48,0.011875,11.33
490.085,8.285,857.303,-1.3392,-0.01998,12.543,12.604,-0.0,0.0,-0.061,0.0,53.48,0.011875,12.12
490.133,8.285,857.303,-1.3392,-0.01998,12.543,12.604,0.0,0.0,-0.061,0.0,53.48,0.011875,11.04
490.184,8.285,857.303,-1.3392,-0.01998,12.543,12.604,0.0,0.0,-0.061,-0.0,53.48,0.011875,11.13
490.234,8.285,857.303,-1.3392,-0.01998,12.543,12.604,-0.0,0.0,-0.061,-0.0,53.48,0.011875,11.21
490.285,8.285,857.303,-1.3392,-0.01998,12.543,12.604,-0.0,0.0,-0.061,0.0,53.48,0.011875,11.46
490.335,8.285,857.303,-1.3392,-0.01998,12.543,12.604,0.0,0.0,-0.061,-0.0,53.48,0.011875,11.24
490.385,8.285,857.303,-1.3392,-0.01998,12.543,12.604,-0.0,0.0,-0.061,-0.0,53.48,0.011875,11.08
490.436,8.285,857.303,-1.3392,-0.01998,12.543,12.604,-0.0,0.0,-0.061,0.0,53.48,0.011875,12.22
