t_s,e_y_m,theta_ref0_deg,theta_real_deg,tau_Nm,v_real_kmh,v_target_kmh,u_cmd,gas,brake,loop_dt_ms
270.008,-0.028,0.378,0.363,0.004,76.15,75.6,0.559,0.559,0.0,23.75
270.054,-0.0293,0.306,0.372,-0.0035,76.29,75.6,0.544,0.544,0.0,19.48
270.107,-0.0303,0.437,0.384,0.0007,76.38,75.6,0.536,0.536,0.0,22.13
270.159,-0.0313,0.535,0.427,0.0048,76.34,75.6,0.54,0.54,0.0,23.33
270.205,-0.0326,0.442,0.432,-0.0038,76.15,75.6,0.559,0.559,0.0,19.21
270.257,-0.0337,0.389,0.431,-0.0006,76.02,75.6,0.573,0.573,0.0,20.84
270.31,-0.0346,0.503,0.446,0.0022,76.14,75.6,0.56,0.56,0.0,24.16
270.357,-0.0357,0.422,0.435,-0.0032,76.36,75.6,0.537,0.537,0.0,20.14
270.412,-0.0365,0.427,0.444,0.0024,76.42,75.6,0.531,0.531,0.0,24.93
270.459,-0.0374,0.553,0.474,0.0033,76.24,75.6,0.55,0.55,0.0,21.39
270.506,-0.0384,0.483,0.475,-0.003,76.11,75.6,0.565,0.565,0.0,18.39
270.557,-0.0393,0.459,0.519,0.0061,76.17,75.6,0.557,0.557,0.0,19.52
270.608,-0.04,0.54,0.566,0.002,76.29,75.6,0.545,0.545,0.0,19.76
270.663,-0.0407,0.455,0.567,-0.0049,76.37,75.6,0.537,0.537,0.0,24.46
270.705,-0.0412,0.686,0.57,0.0003,76.34,75.6,0.539,0.539,0.0,16.66
270.759,-0.0414,0.374,0.57,-0.0003,76.16,75.6,0.558,0.558,0.0,20.09
270.808,-0.0415,0.232,0.525,-0.0063,76.06,75.6,0.57,0.57,0.0,18.6
270.859,-0.0409,0.267,0.431,-0.0084,76.16,75.6,0.558,0.558,0.0,19.09
270.906,-0.0398,0.16,0.317,-0.0061,76.33,75.6,0.54,0.54,0.0,16.27
270.962,-0.0385,-0.169,0.136,-0.0134,76.35,75.6,0.539,0.539,0.0,22.13
271.01,-0.0366,-0.3,-0.043,-0.006,76.16,75.6,0.558,0.558,0.0,18.73
271.066,-0.0342,-0.5,-0.235,-0.0081,76.05,75.6,0.571,0.571,0.0,24.58
271.116,-0.0315,-0.81,-0.443,-0.0088,76.15,75.6,0.559,0.559,0.0,24.81
271.16,-0.0282,-0.799,-0.579,0.0026,76.35,75.6,0.539,0.539,0.0,18.59
271.215,-0.0252,-0.847,-0.681,0.0002,76.39,75.6,0.535,0.535,0.0,22.52
271.263,-0.0221,-0.847,-0.725,0.0044,76.21,75.6,0.553,0.553,0.0,20.81
271.311,-0.0194,-0.738,-0.714,0.0062,76.08,75.6,0.568,0.568,0.0,17.75
271.369,-0.017,-0.63,-0.656,0.007,76.17,75.6,0.557,0.557,0.0,25.67
271.418,-0.0151,-0.349,-0.55,0.0086,76.34,75.6,0.54,0.54,0.0,25.21
271.465,-0.0138,-0.231,-0.437,0.0046,76.39,75.6,0.533,0.533,0.0,21.37
271.516,-0.0128,-0.062,-0.299,0.0076,76.22,75.6,0.552,0.552,0.0,22.11
271.565,-0.0123,-0.023,-0.153,0.0059,76.07,75.6,0.568,0.568,0.0,21.14
271.618,-0.0121,0.224,-0.054,-0.0015,76.15,75.6,0.559,0.559,0.0,24.43
271.665,-0.0121,0.318,0.032,0.0017,76.31,75.6,0.542,0.542,0.0,20.31
271.715,-0.0123,0.443,0.098,0.0003,76.39,75.6,0.535,0.535,0.0,20.03
271.762,-0.0128,-0.017,0.143,-0.0008,76.29,75.6,0.545,0.545,0.0,17.47
271.815,-0.0132,0.04,0.187,0.0015,76.16,75.6,0.559,0.559,0.0,20.08
271.868,-0.0137,0.282,0.202,-0.0026,76.18,75.6,0.556,0.556,0.0,22.8
271.919,-0.0138,0.431,0.232,0.0028,76.27,75.6,0.547,0.547,0.0,23.47
271.962,-0.0144,0.423,0.259,0.0005,76.35,75.6,0.539,0.539,0.0,16.27
272.021,-0.0149,0.091,0.236,-0.006,76.31,75.6,0.543,0.543,0.0,25.49
272.073,-0.0151,0.148,0.201,-0.0025,76.15,75.6,0.56,0.56,0.0,27.27
272.115,-0.015,0.115,0.171,-0.0005,76.08,75.6,0.568,0.568,0.0,18.05
272.168,-0.0148,0.124,0.168,0.0028,76.18,75.6,0.556,0.556,0.0,21.06
272.22,-0.0147,0.144,0.171,0.0007,76.33,75.6,0.54,0.54,0.0,22.25
272.271,-0.0144,0.047,0.146,-0.0039,76.37,75.6,0.537,0.537,0.0,22.79
272.318,-0.014,0.008,0.109,-0.0024,76.19,75.6,0.555,0.554,0.0,20.16
272.372,-0.0134,0.028,0.037,-0.0062,76.07,75.6,0.569,0.569,0.0,23.67
272.42,-0.0125,-0.215,-0.055,-0.0054,76.15,75.6,0.559,0.559,0.0,22.11
272.467,-0.0116,-0.198,-0.112,0.0017,76.31,75.6,0.542,0.542,0.0,18.11
272.52,-0.0107,-0.297,-0.175,-0.0028,76.38,75.6,0.536,0.536,0.0,21.56
272.574,-0.0096,-0.235,-0.193,0.004,76.28,75.6,0.546,0.546,0.0,24.96
272.62,-0.0086,-0.183,-0.179,0.004,76.13,75.6,0.561,0.561,0.0,20.54
272.673,-0.0078,-0.335,-0.171,-0.0005,76.16,75.6,0.558,0.558,0.0,23.48
272.72,-0.007,0.053,-0.192,-0.0038,76.26,75.6,0.548,0.548,0.0,20.09
272.772,-0.006,-0.27,-0.191,0.0023,76.35,75.6,0.539,0.539,0.0,21.68
272.818,-0.0054,-0.227,-0.168,0.0032,76.33,75.6,0.54,0.54,0.0,17.82
272.872,-0.005,-0.352,-0.161,-0.0015,76.15,75.6,0.559,0.559,0.0,21.14
272.922,-0.0042,0.118,-0.113,0.006,76.02,75.6,0.574,0.574,0.0,21.25
272.969,-0.0038,0.181,-0.047,0.0042,76.14,75.6,0.56,0.56,0.0,18.11
273.023,-0.0036,0.07,0.003,0.0,76.35,75.6,0.539,0.538,0.0,21.96
273.076,-0.0038,0.01,-0.018,-0.0081,76.41,75.6,0.532,0.532,0.0,24.17
273.121,-0.0035,0.034,-0.036,-0.0005,76.24,75.6,0.55,0.55,0.0,18.41
273.176,-0.0033,-0.031,-0.043,0.001,76.1,75.6,0.565,0.565,0.0,23.3
273.227,-0.0032,-0.108,-0.057,-0.0012,76.16,75.6,0.558,0.558,0.0,24.4
273.277,-0.0031,0.002,-0.068,-0.0001,76.29,75.6,0.545,0.545,0.0,24.05
273.326,-0.0031,0.046,-0.059,0.0024,76.38,75.6,0.535,0.535,0.0,22.11
273.377,-0.0032,-0.017,-0.055,-0.0003,76.36,75.6,0.537,0.537,0.0,23.46
273.428,-0.0036,0.053,-0.064,-0.0018,76.18,75.6,0.556,0.556,0.0,24.34
273.475,-0.004,0.084,-0.061,0.0014,76.04,75.6,0.572,0.572,0.0,20.53
273.528,-0.0045,0.022,0.005,0.0088,76.12,75.6,0.562,0.562,0.0,23.55
273.577,-0.0053,0.072,0.093,0.0054,76.33,75.6,0.54,0.54,0.0,21.75
273.627,-0.0064,0.075,0.149,-0.0013,76.42,75.6,0.531,0.531,0.0,22.02
273.678,-0.0074,0.599,0.21,0.0026,76.23,75.6,0.551,0.551,0.0,22.94
273.727,-0.0085,0.334,0.283,0.0037,76.1,75.6,0.566,0.566,0.0,22.22
273.778,-0.0102,0.318,0.333,-0.0006,76.16,75.6,0.558,0.558,0.0,22.15
273.827,-0.0115,0.286,0.349,-0.0029,76.3,75.6,0.544,0.544,0.0,20.63
273.879,-0.0127,0.598,0.412,0.0071,76.37,75.6,0.536,0.536,0.0,23.04
273.924,-0.014,0.585,0.505,0.0064,76.33,75.6,0.541,0.541,0.0,17.52
273.976,-0.0157,0.524,0.549,-0.0036,76.14,75.6,0.56,0.56,0.0,19.54
274.023,-0.0171,0.505,0.561,-0.003,76.02,75.6,0.574,0.574,0.0,15.87
274.081,-0.0181,0.59,0.55,-0.0027,76.16,75.6,0.558,0.558,0.0,23.25
274.129,-0.019,0.494,0.511,-0.0043,76.39,75.6,0.533,0.533,0.0,21.49
274.179,-0.0196,0.394,0.457,-0.0034,76.44,75.6,0.528,0.528,0.0,21.48
274.232,-0.02,0.171,0.388,-0.004,76.26,75.6,0.548,0.548,0.0,24.13
274.279,-0.0199,0.147,0.32,-0.0021,76.11,75.6,0.565,0.565,0.0,21.09
274.331,-0.0195,0.028,0.24,-0.0042,76.15,75.6,0.559,0.559,0.0,22.48
274.384,-0.0187,-0.047,0.13,-0.0069,76.27,75.6,0.547,0.547,0.0,25.17
274.429,-0.0178,-0.133,-0.039,-0.0122,76.37,75.6,0.537,0.537,0.0,19.77
274.479,-0.0164,-0.222,-0.192,-0.0036,76.36,75.6,0.537,0.537,0.0,20.14
274.531,-0.0147,-0.536,-0.35,-0.006,76.18,75.6,0.557,0.557,0.0,21.13
274.582,-0.0132,-0.816,-0.475,-0.001,76.05,75.6,0.571,0.571,0.0,22.5
274.628,-0.0113,-0.776,-0.539,0.0041,76.14,75.6,0.56,0.56,0.0,18.43
274.68,-0.0096,-0.592,-0.525,0.0087,76.32,75.6,0.541,0.541,0.0,19.61
274.731,-0.0083,-0.194,-0.442,0.0101,76.38,75.6,0.536,0.536,0.0,19.93
274.785,-0.0075,-0.171,-0.316,0.0089,76.24,75.6,0.55,0.55,0.0,23.83
274.83,-0.0074,-0.057,-0.194,0.0039,76.1,75.6,0.566,0.566,0.0,18.71
274.885,-0.0076,0.028,-0.072,0.0041,76.16,75.6,0.558,0.558,0.0,23.62
274.936,-0.0079,0.365,0.062,0.006,76.3,75.6,0.544,0.544,0.0,23.55
274.982,-0.0087,0.421,0.174,0.0016,76.38,75.6,0.535,0.535,0.0,19.69
275.034,-0.0095,0.414,0.251,-0.0009,76.32,75.6,0.542,0.542,0.0,21.63
275.084,-0.0105,0.38,0.295,-0.002,76.15,75.6,0.56,0.559,0.0,21.2
275.137,-0.0113,0.334,0.327,-0.0002,76.07,75.6,0.569,0.569,0.0,24.0
275.184,-0.0122,0.327,0.348,-0.0003,76.17,75.6,0.557,0.557,0.0,20.83
275.237,-0.013,0.456,0.36,-0.0007,76.33,75.6,0.54,0.54,0.0,23.21
275.282,-0.0137,0.307,0.352,-0.0022,76.38,75.6,0.535,0.535,0.0,17.92
275.334,-0.0143,0.259,0.329,-0.0025,76.21,75.6,0.553,0.553,0.0,19.72
275.389,-0.0147,0.189,0.263,-0.0068,76.09,75.6,0.567,0.567,0.0,24.56
275.439,-0.0148,0.122,0.196,-0.0024,76.15,75.6,0.559,0.559,0.0,24.28
275.486,-0.0147,0.061,0.139,-0.001,76.31,75.6,0.543,0.543,0.0,20.58
275.538,-0.0144,-0.187,0.074,-0.0031,76.38,75.6,0.536,0.536,0.0,23.28
275.586,-0.0139,0.026,-0.008,-0.0046,76.29,75.6,0.545,0.545,0.0,20.93
275.635,-0.0131,-0.137,-0.03,0.0055,76.15,75.6,0.56,0.56,0.0,19.57
275.686,-0.0125,-0.167,-0.04,0.001,76.16,75.6,0.558,0.558,0.0,19.46
275.738,-0.0119,-0.407,-0.066,-0.0027,76.25,75.6,0.549,0.549,0.0,21.79
275.79,-0.011,0.174,-0.076,0.0014,76.33,75.6,0.541,0.541,0.0,23.29
275.838,-0.0101,0.167,-0.078,0.0007,76.34,75.6,0.54,0.54,0.0,21.93
275.889,-0.0094,-0.099,-0.072,0.001,76.15,75.6,0.559,0.559,0.0,21.41
275.938,-0.009,-0.248,-0.127,-0.0084,76.03,75.6,0.572,0.572,0.0,21.14
275.987,-0.0081,-0.112,-0.171,-0.0002,76.16,75.6,0.559,0.559,0.0,19.43
276.037,-0.0076,-0.048,-0.168,0.0048,76.34,75.6,0.539,0.539,0.0,18.98
276.094,-0.0072,-0.08,-0.125,0.0058,76.39,75.6,0.533,0.533,0.0,26.36
276.142,-0.0071,-0.142,-0.072,0.0028,76.21,75.6,0.553,0.553,0.0,23.87
276.189,-0.007,-0.1,-0.025,0.0011,76.07,75.6,0.568,0.568,0.0,20.5
276.241,-0.007,0.182,0.013,0.0003,76.15,75.6,0.559,0.559,0.0,21.93
276.292,-0.007,0.18,0.004,-0.0051,76.32,75.6,0.542,0.542,0.0,23.21
276.34,-0.0073,-0.076,-0.009,-0.0009,76.39,75.6,0.535,0.535,0.0,20.16
276.389,-0.0074,-0.08,-0.014,0.0006,76.28,75.6,0.545,0.545,0.0,19.64
276.442,-0.0075,-0.229,-0.007,0.0015,76.15,75.6,0.559,0.559,0.0,22.4
276.491,-0.0076,0.374,0.025,0.0037,76.17,75.6,0.557,0.557,0.0,21.31
276.541,-0.0079,0.353,0.042,-0.0009,76.26,75.6,0.548,0.548,0.0,20.02
276.594,-0.0083,0.155,0.069,0.0018,76.33,75.6,0.54,0.54,0.0,22.72
276.639,-0.0091,-0.054,0.08,-0.0012,76.34,75.6,0.54,0.54,0.0,17.77
276.689,-0.0096,-0.085,0.073,-0.0021,76.16,75.6,0.559,0.559,0.0,17.68
276.744,-0.01,0.227,0.124,0.0079,76.05,75.6,0.571,0.571,0.0,22.05
276.796,-0.0107,0.367,0.193,0.0042,76.16,75.6,0.559,0.559,0.0,24.09
276.843,-0.0116,0.424,0.248,0.0005,76.35,75.6,0.539,0.539,0.0,20.93
276.894,-0.0128,0.399,0.273,-0.0024,76.4,75.6,0.533,0.533,0.0,21.57
276.944,-0.0137,0.248,0.32,0.004,76.21,75.6,0.553,0.553,0.0,21.01
276.996,-0.0148,0.442,0.435,0.0112,76.08,75.6,0.568,0.568,0.0,23.27
277.045,-0.0157,0.382,0.504,-0.0024,76.16,75.6,0.559,0.559,0.0,22.14
277.098,-0.0165,0.629,0.581,0.0036,76.31,75.6,0.543,0.543,0.0,24.62
277.145,-0.0172,0.643,0.598,-0.0057,76.39,75.6,0.535,0.535,0.0,20.82
277.197,-0.0177,0.406,0.457,-0.0214,76.29,75.6,0.545,0.545,0.0,22.69
277.247,-0.0173,0.275,0.294,-0.0081,76.16,75.6,0.558,0.558,0.0,22.97
277.299,-0.0168,-0.054,0.103,-0.0095,76.17,75.6,0.557,0.557,0.0,24.34
277.352,-0.0157,-0.725,-0.1,-0.0084,76.26,75.6,0.548,0.548,0.0,27.08
277.399,-0.0141,-0.721,-0.234,0.0025,76.36,75.6,0.538,0.538,0.0,23.6
277.452,-0.0125,-0.442,-0.361,-0.0036,76.35,75.6,0.538,0.538,0.0,25.6
277.496,-0.0103,-0.434,-0.449,0.0009,76.17,75.6,0.557,0.557,0.0,20.05
277.546,-0.0089,-0.446,-0.506,0.0012,76.04,75.6,0.572,0.572,0.0,19.35
277.601,-0.0074,-0.697,-0.533,0.0022,76.15,75.6,0.559,0.559,0.0,24.07
277.649,-0.006,-0.621,-0.459,0.0133,76.36,75.6,0.538,0.538,0.0,22.68
277.7,-0.0045,-0.115,-0.292,0.0154,76.42,75.6,0.53,0.53,0.0,23.11
277.748,-0.0039,-0.037,-0.148,0.0026,76.24,75.6,0.55,0.55,0.0,20.87
277.799,-0.0034,0.344,-0.044,-0.0005,76.1,75.6,0.566,0.566,0.0,21.02
277.852,-0.0035,0.155,-0.014,-0.0067,76.17,75.6,0.557,0.557,0.0,24.27
277.899,-0.0035,0.184,0.006,-0.0004,76.3,75.6,0.544,0.544,0.0,21.21
277.953,-0.0037,-0.082,-0.026,-0.0065,76.37,75.6,0.536,0.536,0.0,24.41
278.003,-0.0036,-0.125,-0.062,-0.0018,76.31,75.6,0.543,0.543,0.0,24.07
278.049,-0.0034,-0.077,-0.065,0.0035,76.14,75.6,0.56,0.56,0.0,19.78
278.103,-0.0034,-0.004,-0.079,-0.0018,76.09,75.6,0.567,0.567,0.0,23.59
278.155,-0.0034,0.039,-0.072,0.0026,76.2,75.6,0.554,0.554,0.0,25.09
278.199,-0.0036,0.061,-0.051,0.0021,76.35,75.6,0.539,0.539,0.0,19.17
278.252,-0.004,-0.143,-0.011,0.0034,76.36,75.6,0.538,0.538,0.0,21.76
278.305,-0.0045,0.304,0.091,0.0102,76.19,75.6,0.555,0.555,0.0,24.62
278.35,-0.0052,0.336,0.182,0.0019,76.04,75.6,0.572,0.572,0.0,19.82
278.404,-0.0061,0.397,0.299,0.0068,76.12,75.6,0.562,0.562,0.0,23.63
278.449,-0.0074,0.69,0.411,0.0035,76.33,75.6,0.541,0.541,0.0,17.73
278.503,-0.0084,0.641,0.468,-0.0038,76.39,75.6,0.535,0.535,0.0,21.7
278.555,-0.0095,0.458,0.554,0.006,76.21,75.6,0.553,0.553,0.0,22.82
278.602,-0.0105,0.559,0.629,0.0014,76.07,75.6,0.569,0.569,0.0,20.01
278.657,-0.0109,0.808,0.662,-0.0032,76.14,75.6,0.56,0.56,0.0,23.95
278.703,-0.0108,0.706,0.646,-0.0058,76.31,75.6,0.543,0.543,0.0,19.54
278.757,-0.0106,0.235,0.557,-0.0107,76.38,75.6,0.536,0.536,0.0,24.28
278.807,-0.0099,-0.08,0.339,-0.0211,76.29,75.6,0.545,0.545,0.0,23.64
278.853,-0.0075,-0.205,0.134,-0.0058,76.15,75.6,0.559,0.559,0.0,19.51
278.904,-0.0045,-0.471,-0.139,-0.0167,76.17,75.6,0.557,0.557,0.0,20.16
278.958,-0.0015,-1.017,-0.466,-0.0171,76.25,75.6,0.549,0.549,0.0,23.57
279.006,0.003,-1.064,-0.704,0.0011,76.33,75.6,0.54,0.54,0.0,20.8
279.06,0.0079,-1.628,-0.927,-0.0063,76.33,75.6,0.541,0.541,0.0,24.31
279.112,0.0126,-1.434,-1.138,-0.006,76.14,75.6,0.56,0.56,0.0,26.5
279.158,0.0187,-1.36,-1.253,0.0059,75.99,75.6,0.577,0.577,0.0,22.03
279.213,0.0237,-1.434,-1.336,0.0006,76.1,75.6,0.564,0.564,0.0,26.47
279.263,0.028,-1.679,-1.449,-0.0072,76.36,75.6,0.537,0.537,0.0,26.88
279.309,0.0334,-1.433,-1.459,0.0106,76.49,75.6,0.523,0.523,0.0,22.19
279.361,0.0379,-1.451,-1.407,0.0082,76.31,75.6,0.542,0.542,0.0,23.4
279.409,0.0417,-1.321,-1.384,-0.0022,76.15,75.6,0.559,0.559,0.0,21.56
279.459,0.0452,-0.983,-1.274,0.0129,76.08,75.6,0.567,0.567,0.0,22.0
279.511,0.0477,-0.608,-1.158,0.0048,76.18,75.6,0.556,0.556,0.0,23.25
279.557,0.0498,-1.154,-1.094,-0.0032,76.34,75.6,0.539,0.539,0.0,18.57
279.608,0.0513,-0.855,-0.967,0.011,76.38,75.6,0.536,0.536,0.0,19.86
279.656,0.0522,-0.435,-0.845,0.0037,76.19,75.6,0.555,0.555,0.0,17.82
279.713,0.0527,-0.351,-0.638,0.0162,76.08,75.6,0.568,0.568,0.0,24.31
279.76,0.052,-0.036,-0.376,0.0148,76.16,75.6,0.558,0.558,0.0,20.33
279.813,0.0506,0.176,-0.128,0.0072,76.32,75.6,0.542,0.542,0.0,23.2
279.86,0.0487,0.659,0.119,0.0086,76.39,75.6,0.535,0.535,0.0,20.4
279.915,0.0463,0.687,0.323,0.0026,76.27,75.6,0.547,0.547,0.0,25.05
279.961,0.0438,0.791,0.486,0.0014,76.12,75.6,0.562,0.562,0.0,21.04
280.014,0.0408,0.734,0.582,-0.0038,76.15,75.6,0.559,0.559,0.0,23.44
280.067,0.0384,0.565,0.609,-0.0061,76.26,75.6,0.548,0.548,0.0,25.18
280.11,0.0361,0.558,0.621,-0.0012,76.37,75.6,0.537,0.537,0.0,18.8
280.165,0.0344,0.558,0.541,-0.0125,76.34,75.6,0.54,0.54,0.0,23.09
280.214,0.0329,0.271,0.394,-0.0122,76.15,75.6,0.559,0.559,0.0,21.31
280.276,0.0321,0.179,0.263,-0.0028,76.02,75.6,0.573,0.573,0.0,33.01
280.323,0.0315,-0.282,0.076,-0.0124,76.11,75.6,0.563,0.563,0.0,29.6
280.391,0.0314,-0.3,-0.095,-0.0042,76.34,75.6,0.54,0.54,0.0,47.61
280.416,0.0318,-0.357,-0.218,0.0007,76.5,75.6,0.522,0.522,0.0,22.75
280.469,0.0323,-0.578,-0.305,0.0008,76.43,75.6,0.53,0.53,0.0,25.06
280.517,0.0325,-0.368,-0.383,-0.0018,76.25,75.6,0.549,0.549,0.0,22.51
280.573,0.0331,-0.438,-0.441,-0.0001,76.1,75.6,0.566,0.566,0.0,28.61
280.618,0.033,-0.348,-0.449,0.0051,76.14,75.6,0.56,0.56,0.0,23.02
280.671,0.0327,-0.404,-0.382,0.0102,76.27,75.6,0.547,0.547,0.0,25.17
280.721,0.0323,-0.294,-0.254,0.0107,76.38,75.6,0.536,0.536,0.0,25.13
280.77,0.0314,-0.217,-0.142,0.0024,76.38,75.6,0.536,0.535,0.0,23.71
280.822,0.0303,0.428,-0.008,0.0069,76.2,75.6,0.554,0.554,0.0,25.22
280.873,0.0291,0.324,0.131,0.0055,76.04,75.6,0.571,0.571,0.0,26.04
280.919,0.0271,0.321,0.223,-0.0018,76.12,75.6,0.563,0.563,0.0,21.77
280.973,0.0251,0.462,0.291,-0.0001,76.31,75.6,0.543,0.543,0.0,25.02
281.024,0.0234,0.314,0.377,0.0049,76.42,75.6,0.531,0.531,0.0,26.06
281.072,0.0213,0.724,0.421,-0.003,76.33,75.6,0.54,0.54,0.0,23.68
281.12,0.0196,0.673,0.42,-0.0045,76.15,75.6,0.559,0.559,0.0,20.91
281.172,0.0179,0.488,0.395,-0.0035,76.03,75.6,0.573,0.573,0.0,22.52
281.219,0.0162,-0.035,0.291,-0.0119,76.15,75.6,0.559,0.559,0.0,19.52
281.272,0.015,-0.111,0.182,-0.0043,76.35,75.6,0.538,0.538,0.0,21.81
281.324,0.0141,0.221,0.072,-0.0039,76.41,75.6,0.531,0.531,0.0,23.47
281.374,0.0135,-0.078,0.019,0.0041,76.23,75.6,0.551,0.551,0.0,23.01
281.419,0.012,-0.086,-0.008,0.0019,76.08,75.6,0.568,0.568,0.0,18.37
281.474,0.0107,-0.136,-0.024,0.0005,76.15,75.6,0.559,0.559,0.0,23.05
281.523,0.0096,0.242,0.045,0.0114,76.31,75.6,0.543,0.543,0.0,21.49
281.575,0.008,0.352,0.149,0.0073,76.38,75.6,0.536,0.536,0.0,22.71
281.63,0.0056,0.371,0.221,-0.0009,76.29,75.6,0.544,0.544,0.0,27.81
281.693,0.0033,0.511,0.29,0.0021,76.13,75.6,0.561,0.561,0.0,39.94
281.728,0.0011,0.559,0.414,0.0101,76.1,75.6,0.564,0.564,0.0,25.3
281.779,-0.0021,0.509,0.496,-0.0016,76.18,75.6,0.556,0.556,0.0,25.6
281.825,-0.0047,0.642,0.596,0.0054,76.3,75.6,0.544,0.544,0.0,21.53
281.878,-0.0077,1.044,0.704,0.0047,76.37,75.6,0.537,0.537,0.0,23.43
281.925,-0.0109,0.92,0.736,-0.0069,76.33,75.6,0.54,0.54,0.0,20.9
281.978,-0.0139,1.027,0.805,0.0062,76.14,75.6,0.56,0.56,0.0,23.81
282.047,-0.0167,0.674,0.924,0.0094,76.02,75.6,0.574,0.574,0.0,42.42
282.08,-0.0197,1.27,1.082,0.0096,76.11,75.6,0.564,0.564,0.0,24.65
282.125,-0.0224,1.084,1.13,-0.0099,76.31,75.6,0.543,0.543,0.0,19.38
282.175,-0.0247,1.329,1.142,-0.0034,76.39,75.6,0.535,0.535,0.0,19.07
282.226,-0.0269,1.028,1.092,-0.0082,76.3,75.6,0.544,0.544,0.0,19.23
282.275,-0.0282,0.741,0.959,-0.0133,76.15,75.6,0.559,0.559,0.0,18.53
282.329,-0.0288,0.245,0.811,-0.0067,76.14,75.6,0.56,0.56,0.0,22.28
282.381,-0.0284,0.174,0.655,-0.0064,76.23,75.6,0.551,0.551,0.0,23.98
282.428,-0.0269,-0.097,0.461,-0.0106,76.34,75.6,0.539,0.539,0.0,20.5
282.477,-0.0244,-0.044,0.214,-0.0144,76.33,75.6,0.541,0.541,0.0,19.37
282.534,-0.0216,-0.733,-0.181,-0.0291,76.14,75.6,0.56,0.56,0.0,25.14
282.579,-0.0176,-0.876,-0.517,-0.0058,76.0,75.6,0.576,0.575,0.0,20.29
282.632,-0.0134,-1.42,-0.909,-0.0195,76.13,75.6,0.562,0.562,0.0,23.25
282.682,-0.0086,-1.892,-1.289,-0.012,76.38,75.6,0.536,0.536,0.0,23.62
282.733,-0.0031,-2.063,-1.514,0.0084,76.47,75.6,0.525,0.525,0.0,24.55
282.78,0.0019,-1.905,-1.584,0.0138,76.3,75.6,0.544,0.544,0.0,20.62
282.833,0.0067,-1.513,-1.546,0.0126,76.15,75.6,0.559,0.559,0.0,23.65
282.883,0.0101,-0.921,-1.396,0.017,76.12,75.6,0.562,0.562,0.0,22.74
282.929,0.0123,-0.556,-1.168,0.0162,76.22,75.6,0.552,0.552,0.0,18.52
282.984,0.0134,-0.678,-0.955,0.006,76.33,75.6,0.541,0.541,0.0,23.53
283.035,0.0132,0.047,-0.725,0.0096,76.35,75.6,0.539,0.539,0.0,24.12
283.079,0.0122,0.36,-0.462,0.0127,76.2,75.6,0.554,0.554,0.0,17.62
283.134,0.0105,0.256,-0.151,0.0159,76.08,75.6,0.567,0.567,0.0,22.63
283.184,0.007,0.811,0.161,0.011,76.17,75.6,0.557,0.557,0.0,22.04
283.231,0.0034,0.961,0.415,0.0027,76.31,75.6,0.542,0.542,0.0,18.85
283.29,-0.0008,1.275,0.702,0.0137,76.36,75.6,0.537,0.537,0.0,27.22
283.337,-0.0058,1.55,1.021,0.0144,76.27,75.6,0.547,0.547,0.0,24.88
283.382,-0.0116,1.558,1.243,-0.0024,76.13,75.6,0.561,0.561,0.0,18.98
283.451,-0.0168,1.7,1.442,0.0046,76.15,75.6,0.559,0.559,0.0,37.75
283.498,-0.0224,2.095,1.656,0.009,76.26,75.6,0.548,0.548,0.0,34.78
283.542,-0.0282,1.9,1.745,-0.0098,76.37,75.6,0.537,0.537,0.0,28.52
283.593,-0.0334,1.743,1.788,-0.0034,76.39,75.6,0.535,0.535,0.0,29.88
283.637,-0.038,1.738,1.777,-0.0061,76.21,75.6,0.553,0.553,0.0,23.31
283.684,-0.0415,1.383,1.65,-0.0166,76.07,75.6,0.569,0.569,0.0,20.14
283.743,-0.0441,1.052,1.461,-0.0131,76.14,75.6,0.56,0.56,0.0,28.84
283.789,-0.0458,0.792,1.179,-0.0195,76.31,75.6,0.543,0.543,0.0,24.64
283.841,-0.0461,0.378,0.84,-0.0179,76.41,75.6,0.531,0.531,0.0,26.0
283.89,-0.0456,0.006,0.489,-0.0134,76.32,75.6,0.542,0.542,0.0,25.06
283.946,-0.044,-0.647,0.123,-0.0144,76.14,75.6,0.56,0.56,0.0,30.81
283.996,-0.0415,-0.782,-0.248,-0.0134,76.04,75.6,0.572,0.572,0.0,30.21
284.037,-0.0383,-0.982,-0.562,-0.005,76.13,75.6,0.561,0.561,0.0,20.43
284.091,-0.0348,-1.032,-0.788,0.0013,76.31,75.6,0.543,0.543,0.0,24.27
284.143,-0.0314,-1.344,-0.901,0.0079,76.39,75.6,0.535,0.535,0.0,25.6
284.19,-0.0284,-1.302,-0.953,0.0045,76.32,75.6,0.542,0.542,0.0,22.06
284.238,-0.0257,-1.005,-0.916,0.0106,76.14,75.6,0.56,0.56,0.0,20.09
284.292,-0.0231,-0.278,-0.753,0.019,76.08,75.6,0.567,0.567,0.0,23.62
284.345,-0.0215,-0.342,-0.552,0.0109,76.19,75.6,0.555,0.555,0.0,25.88
284.389,-0.0212,-0.184,-0.375,0.0037,76.35,75.6,0.538,0.538,0.0,19.77
284.441,-0.0213,0.184,-0.196,0.0065,76.38,75.6,0.536,0.536,0.0,21.09
284.496,-0.0216,0.39,0.085,0.0205,76.19,75.6,0.555,0.555,0.0,26.13
284.537,-0.0229,0.542,0.346,0.007,76.06,75.6,0.57,0.57,0.0,17.46
