t_s,car_x,car_z,e_y_m,e_psi_rad,theta_ref0_deg,theta_real_deg,theta_dot_kf_degs,theta_dot_raw_degs,error_deg,tau_Nm,speed_kmh,kappa_avg,loop_dt_ms
276.651,-159.601,836.435,-1.714,0.00564,5.019,5.16,-9.57,0.0,-0.141,0.0127,78.93,0.00542,16.49
276.699,-160.272,835.623,-1.7026,0.00284,6.019,5.416,-5.363,0.0,0.602,0.0639,78.96,0.00522,13.71
276.746,-160.979,834.756,-1.6906,3e-05,6.882,5.978,5.129,0.0,0.904,0.0516,79.0,0.005267,10.63
276.799,-161.682,833.885,-1.6875,0.00552,4.831,5.69,11.231,0.0,-0.858,-0.0991,79.03,0.005267,14.1
276.852,-162.34,833.061,-1.6782,0.00289,5.698,5.582,-5.769,0.0,0.116,0.0152,79.07,0.005119,17.05
276.901,-163.033,832.182,-1.6683,-2e-05,6.861,6.013,-2.152,0.0,0.848,0.0714,79.1,0.005113,15.61
276.955,-163.723,831.298,-1.6653,0.00559,4.769,5.721,8.616,0.0,-0.952,-0.0858,79.13,0.005113,18.46
277.003,-164.367,830.462,-1.6584,0.00264,5.8,5.63,-5.829,0.0,0.17,0.0178,79.17,0.005014,16.72
277.052,-165.047,829.57,-1.6511,-0.00053,7.029,6.064,-1.823,0.0,0.965,0.0701,79.21,0.005076,15.07
277.102,-165.723,828.674,-1.6436,-0.00343,7.943,6.759,8.68,0.0,1.185,0.0515,79.24,0.005099,15.0
277.154,-166.394,827.773,-1.6444,0.00228,5.848,6.537,13.888,0.0,-0.689,-0.1036,79.28,0.005099,16.44
277.205,-167.06,826.869,-1.6393,-9e-05,6.641,6.426,-4.428,0.0,0.215,0.0076,79.31,0.005198,17.6
277.253,-167.721,825.96,-1.6336,-0.00301,7.643,6.837,-2.23,0.0,0.806,0.0691,79.35,0.005231,15.1
277.303,-168.378,825.047,-1.6272,-0.00547,8.694,7.486,8.228,0.0,1.208,0.0475,79.38,0.005486,14.19
277.358,-168.991,824.184,-1.6298,0.00067,6.458,7.184,12.976,0.0,-0.725,-0.1101,79.42,0.005486,19.02
277.411,-169.637,823.263,-1.6246,-0.00141,7.014,6.967,-6.043,0.0,0.047,0.0014,79.44,0.005622,21.32
277.452,-170.277,822.337,-1.6184,-0.0033,7.601,7.2,-4.328,0.0,0.401,0.0552,79.48,0.005532,13.07
277.507,-170.912,821.407,-1.6188,0.00264,5.426,6.741,4.656,0.0,-1.315,-0.0884,79.51,0.005532,17.36
277.557,-171.467,820.583,-1.6133,0.0007,6.328,6.464,-9.173,0.0,-0.136,0.0093,79.54,0.005614,16.84
277.601,-172.165,819.534,-1.6064,-0.00153,7.019,6.675,-5.547,0.0,0.344,0.0585,79.58,0.005412,10.13
277.659,-172.711,818.702,-1.605,0.0048,4.689,6.146,4.216,0.0,-1.457,-0.096,79.61,0.005412,18.45
277.709,-173.324,817.755,-1.5989,0.00263,5.607,5.828,-10.587,0.0,-0.221,0.0111,79.64,0.005649,18.12
277.756,-173.931,816.804,-1.5914,0.0006,6.285,5.986,-6.357,0.0,0.299,0.0554,79.68,0.005397,14.59
277.805,-174.498,815.905,-1.5828,-0.00124,7.0,6.358,3.168,0.0,0.642,0.0353,79.71,0.005141,13.85
277.856,-175.094,814.946,-1.5813,0.00498,4.714,5.853,7.43,0.0,-1.138,-0.1094,79.75,0.005141,14.76
277.908,-175.685,813.983,-1.5732,0.00268,5.404,5.524,-10.103,0.0,-0.12,0.007,79.77,0.005046,16.06
277.956,-176.271,813.016,-1.564,0.00071,6.008,5.633,-6.58,0.0,0.374,0.0497,79.81,0.004688,13.64
278.006,-176.817,812.102,-1.5605,0.0065,3.867,5.087,2.191,0.0,-1.221,-0.0877,79.84,0.004688,14.2
278.061,-177.392,811.128,-1.5524,0.00413,4.531,4.722,-10.913,0.0,-0.191,0.0061,79.88,0.004545,17.92
278.107,-177.995,810.093,-1.5434,0.0015,5.367,4.829,-7.309,0.0,0.537,0.0533,79.91,0.004406,14.08
278.158,-178.56,809.112,-1.5342,-0.00171,6.137,5.281,2.146,0.0,0.855,0.0518,79.94,0.004308,14.2
278.207,-179.12,808.127,-1.533,0.00342,4.256,4.989,9.035,0.0,-0.733,-0.0881,79.98,0.004308,13.15
278.268,-179.643,807.197,-1.5269,0.00025,5.18,4.931,-5.845,0.0,0.248,0.0226,80.02,0.004338,23.78
278.31,-180.194,806.206,-1.5204,-0.00339,6.552,5.458,-1.149,0.0,1.094,0.0795,80.06,0.004539,15.33
278.361,-180.74,805.212,-1.5217,0.00121,4.884,5.37,10.525,0.0,-0.486,-0.0674,80.09,0.004539,16.47
278.413,-181.25,804.273,-1.5195,-0.00253,6.113,5.526,-1.762,0.0,0.587,0.0311,80.13,0.0049,18.31
278.458,-181.787,803.273,-1.5175,-0.00621,7.672,6.211,3.132,0.0,1.461,0.0792,80.16,0.005088,12.88
278.505,-182.319,802.27,-1.5157,-0.00984,8.673,7.202,13.692,0.0,1.47,0.0668,80.19,0.004909,9.74
278.564,-182.846,801.263,-1.5238,-0.00451,6.796,7.261,19.833,0.0,-0.465,-0.0957,80.23,0.004909,18.04
278.613,-183.337,800.312,-1.5249,-0.00724,8.095,7.467,1.166,0.0,0.628,0.0226,80.26,0.004727,16.96
278.657,-183.852,799.299,-1.526,-0.00966,9.293,8.138,4.117,0.0,1.155,0.0722,80.28,0.004559,9.7
278.715,-184.362,798.282,-1.5337,-0.0033,7.043,7.947,13.435,0.0,-0.904,-0.0971,80.31,0.004559,17.52
278.762,-184.866,797.261,-1.5364,-0.00478,7.708,7.831,-3.825,0.0,-0.123,0.0038,80.34,0.004568,14.38
278.808,-185.362,796.237,-1.5377,-0.00624,8.684,8.147,-2.323,0.0,0.537,0.0563,80.37,0.004693,9.9
278.86,-185.852,795.209,-1.5373,-0.00711,9.164,8.597,6.32,0.0,0.567,0.0298,80.4,0.004326,11.68
278.917,-186.335,794.177,-1.5411,1e-05,6.611,8.048,9.003,0.0,-1.437,-0.1238,80.42,0.004326,17.86
278.963,-186.783,793.203,-1.539,1e-05,6.76,7.469,-10.975,0.0,-0.709,-0.0234,80.45,0.004338,13.69
279.011,-187.252,792.164,-1.5343,6e-05,6.817,7.164,-11.585,0.0,-0.346,0.018,80.48,0.004233,11.95
279.063,-187.687,791.182,-1.5269,-5e-05,6.758,6.931,-6.104,0.0,-0.173,-0.0006,80.51,0.004324,13.24
279.114,-188.116,790.198,-1.5237,0.00697,4.187,5.922,-4.664,0.0,-1.735,-0.1164,80.54,0.004324,13.9
279.164,-188.565,789.149,-1.5131,0.00728,3.736,4.898,-20.171,0.0,-1.162,-0.0374,80.56,0.004308,13.72
279.224,-189.007,788.096,-1.4998,0.0071,3.24,4.239,-20.486,0.0,-0.999,0.0153,80.59,0.00398,21.13
279.267,-189.493,786.916,-1.4835,0.00612,3.227,3.974,-13.178,0.0,-0.747,0.0321,80.63,0.004217,13.69
279.318,-189.897,785.92,-1.4739,0.01167,1.138,3.157,-5.289,0.0,-2.019,-0.0864,80.67,0.004217,14.8
279.367,-190.321,784.858,-1.4588,0.00927,2.1,2.736,-16.345,0.0,-0.636,0.0268,80.7,0.004072,13.16
279.414,-190.739,783.794,-1.4439,0.00589,3.421,3.006,-8.424,0.0,0.416,0.0818,80.74,0.00389,10.1
279.465,-191.154,782.728,-1.4298,0.00292,4.582,3.605,5.393,0.0,0.977,0.0554,80.77,0.003925,10.56
279.521,-191.515,781.785,-1.4247,0.00726,2.971,3.467,11.983,0.0,-0.496,-0.082,80.8,0.003925,16.65
279.571,-191.968,780.588,-1.4138,0.00425,3.949,3.505,-2.753,0.0,0.445,0.0197,80.84,0.003869,16.55
279.621,-192.323,779.641,-1.405,0.0009,4.927,4.08,0.75,0.0,0.846,0.0765,80.88,0.003882,15.71
279.669,-192.697,778.63,-1.4023,0.0047,3.528,4.111,11.518,0.0,-0.582,-0.0561,80.91,0.003882,14.34
279.721,-193.091,777.553,-1.3972,0.00154,5.069,4.338,0.609,0.0,0.73,0.0286,80.96,0.003798,15.43
279.771,-193.482,776.474,-1.3931,-0.00192,6.259,5.002,4.55,0.0,1.256,0.0689,81.01,0.003701,15.34
279.824,-193.868,775.393,-1.3903,-0.00477,7.381,5.852,13.281,0.0,1.529,0.049,81.05,0.003675,18.48
279.87,-194.25,774.31,-1.3934,-0.00048,5.856,5.915,16.981,0.0,-0.059,-0.0801,81.09,0.003675,13.71
279.92,-194.628,773.225,-1.3934,-0.00252,6.465,6.008,1.261,0.0,0.458,0.0064,81.13,0.003545,14.19
279.969,-194.978,772.201,-1.3928,-0.00432,7.114,6.422,1.864,0.0,0.692,0.048,81.18,0.003595,12.02
280.018,-195.346,771.111,-1.3918,-0.00613,8.153,6.995,8.28,0.0,1.158,0.0367,81.22,0.003448,10.68
280.071,-195.709,770.019,-1.396,-0.0009,6.302,6.778,11.474,0.0,-0.476,-0.0905,81.26,0.003448,13.8
280.121,-196.066,768.924,-1.3954,-0.00193,6.364,6.563,-4.355,0.0,-0.198,-0.0072,81.3,0.003485,14.11
280.169,-196.416,767.827,-1.3934,-0.00233,6.663,6.61,-4.302,0.0,0.053,0.0291,81.34,0.003419,11.52
280.216,-196.741,766.792,-1.389,-0.00339,7.226,6.828,0.945,0.0,0.398,0.0255,81.36,0.003548,8.65
280.279,-197.079,765.69,-1.3895,0.00276,5.02,6.266,4.367,0.0,-1.246,-0.1013,81.4,0.003548,20.97
280.324,-197.411,764.585,-1.3837,0.0026,4.979,5.7,-11.238,0.0,-0.722,-0.0202,81.44,0.003609,15.45
280.37,-197.737,763.478,-1.3758,0.00257,4.994,5.422,-11.322,0.0,-0.428,0.0205,81.47,0.003495,11.05
280.419,-198.056,762.368,-1.3657,0.00192,5.123,5.364,-5.558,0.0,-0.24,0.0209,81.5,0.003307,10.45
280.473,-198.35,761.322,-1.3605,0.00762,3.033,4.659,-1.175,0.0,-1.626,-0.0923,81.54,0.003307,13.51
280.52,-198.657,760.208,-1.3488,0.00707,3.235,4.077,-14.095,0.0,-0.843,-0.0074,81.59,0.0032,10.41
280.569,-198.959,759.092,-1.3356,0.00608,3.602,3.905,-11.629,0.0,-0.303,0.0368,81.62,0.003023,8.83
280.622,-199.255,757.974,-1.3215,0.00477,3.984,3.995,-3.445,0.0,-0.011,0.0307,81.66,0.003071,11.55
280.681,-199.546,756.854,-1.3131,0.00943,2.247,3.496,1.808,0.0,-1.249,-0.0791,81.7,0.003071,20.63
280.722,-199.798,755.864,-1.3004,0.00826,2.72,3.121,-9.98,0.0,-0.401,-0.0002,81.73,0.003259,11.5
280.776,-200.096,754.675,-1.2853,0.0067,3.094,3.132,-7.507,0.0,-0.038,0.0409,81.78,0.003681,14.51
280.826,-200.373,753.549,-1.2753,0.01046,1.665,2.746,0.226,0.0,-1.081,-0.0552,81.82,0.003681,14.34
280.872,-200.646,752.422,-1.2625,0.00864,2.394,2.539,-7.737,0.0,-0.144,0.0116,81.86,0.003782,10.3
280.922,-200.915,751.294,-1.2498,0.00645,3.024,2.695,-4.14,0.0,0.329,0.0435,81.91,0.003855,10.05
280.973,-201.15,750.297,-1.2381,0.00446,3.717,3.033,3.131,0.0,0.684,0.0307,81.95,0.003764,10.96
281.03,-201.412,749.166,-1.2313,0.00777,2.478,2.851,6.753,0.0,-0.372,-0.0608,81.98,0.003764,17.51
281.078,-201.671,748.033,-1.2213,0.00546,3.057,2.817,-3.643,0.0,0.24,0.0144,82.03,0.003742,14.79
281.125,-201.941,746.832,-1.2116,0.00317,3.714,3.163,-0.673,0.0,0.551,0.0519,82.08,0.003558,12.01
281.173,-202.178,745.764,-1.2026,0.00076,4.641,3.776,6.931,0.0,0.865,0.0492,82.11,0.003457,9.71
281.229,-202.426,744.627,-1.2,0.00397,3.468,3.816,12.247,0.0,-0.349,-0.0585,82.16,0.003457,15.08
281.279,-202.685,743.422,-1.1939,0.00168,4.46,3.994,0.81,0.0,0.466,0.0205,82.2,0.003686,14.99
281.327,-202.898,742.416,-1.1884,-0.00064,5.369,4.511,3.551,0.0,0.858,0.0536,82.24,0.003562,12.0
281.378,-203.135,741.275,-1.1873,0.0029,4.094,4.503,10.346,0.0,-0.41,-0.0553,82.29,0.003562,13.05
281.427,-203.369,740.133,-1.1838,0.00147,4.789,4.476,-0.155,0.0,0.314,-0.0031,82.33,0.003949,11.7
281.475,-203.598,738.989,-1.1798,0.00019,5.143,4.577,-0.558,0.0,0.566,0.0171,82.37,0.003762,9.98
281.524,-203.823,737.843,-1.1754,-0.00092,5.264,4.684,2.029,0.0,0.58,0.0043,82.42,0.003922,8.54
281.58,-204.044,736.696,-1.174,0.00314,3.808,4.271,2.138,0.0,-0.463,-0.0688,82.46,0.003922,13.98
281.627,-204.26,735.548,-1.1693,0.00236,3.515,3.879,-8.254,0.0,-0.363,-0.0116,82.51,0.003273,10.64
281.679,-204.459,734.466,-1.1637,0.00115,3.771,3.793,-7.85,0.0,-0.022,0.0292,82.55,0.002934,11.98
281.733,-204.667,733.314,-1.1569,-0.00084,4.326,4.019,-1.707,0.0,0.306,0.0405,82.58,0.002525,15.96
281.781,-204.87,732.162,-1.1553,0.00332,2.833,3.716,4.524,0.0,-0.883,-0.066,82.63,0.002525,13.98
281.831,-205.045,731.144,-1.1502,0.00139,3.585,3.599,-6.063,0.0,-0.013,0.0153,82.66,0.002207,13.55
281.881,-205.239,729.988,-1.1445,-0.00066,4.288,3.888,-2.35,0.0,0.401,0.0526,82.7,0.001671,13.57
281.93,-205.429,728.832,-1.1388,-0.00291,5.262,4.408,5.774,0.0,0.854,0.0424,82.75,0.001618,13.0
281.982,-205.614,727.674,-1.1399,0.00128,3.781,4.276,10.408,0.0,-0.496,-0.0729,82.79,0.001618,14.12
282.033,-205.784,726.583,-1.1361,-0.00061,4.539,4.198,-2.631,0.0,0.342,0.0028,82.83,0.001862,14.77
282.091,-205.96,725.422,-1.132,-0.00242,4.857,4.392,-1.573,0.0,0.466,0.0353,82.87,0.001272,22.89
282.134,-206.132,724.26,-1.1326,0.00158,3.441,4.137,3.877,0.0,-0.696,-0.0559,82.92,0.001272,15.42
282.185,-206.299,723.097,-1.13,0.00012,4.082,3.875,-5.097,0.0,0.207,-0.0098,82.96,0.001554,15.4
282.235,-206.461,721.933,-1.1274,-0.00156,4.169,3.993,-5.226,0.0,0.175,0.0438,83.0,0.001521,15.24
282.285,-206.619,720.767,-1.1249,-0.00294,4.863,4.326,2.353,0.0,0.537,0.0341,83.04,0.001094,16.1
282.336,-206.773,719.601,-1.1219,-0.00515,5.412,5.008,6.655,0.0,0.405,0.0603,83.08,0.000776,16.25
282.384,-206.922,718.433,-1.1255,-0.00099,3.963,5.047,13.633,0.0,-1.085,-0.0659,83.14,0.000776,13.52
282.439,-207.057,717.332,-1.1243,-0.00215,5.157,5.16,0.79,0.0,-0.002,0.0116,83.18,0.000586,17.72
282.488,-207.196,716.162,-1.1228,-0.00391,6.178,5.701,2.251,0.0,0.477,0.0639,83.22,0.000974,16.51
282.537,-207.33,714.99,-1.1217,-0.00405,6.722,6.31,10.836,0.0,0.413,0.0282,83.25,0.00037,15.43
282.586,-207.459,713.817,-1.1238,0.00051,5.124,6.161,12.163,0.0,-1.037,-0.0844,83.3,0.00037,14.53
282.637,-207.574,712.712,-1.121,0.00131,5.21,5.936,-2.973,0.0,-0.726,-0.0159,83.33,0.00087,14.97
282.686,-207.691,711.537,-1.1159,0.00272,5.333,5.714,-4.507,0.0,-0.381,-0.0074,83.38,0.000588,13.46
282.739,-207.802,710.36,-1.108,0.00462,4.667,5.315,-4.434,0.0,-0.648,-0.0324,83.42,0.00088,15.71
282.788,-207.9,709.252,-1.1003,0.00976,2.797,4.405,-7.97,0.0,-1.608,-0.0855,83.47,0.00088,14.21
282.84,-208.011,707.935,-1.0853,0.01215,1.534,3.522,-18.217,0.0,-1.988,-0.0279,83.52,0.000915,15.47
282.892,-208.098,706.824,-1.0691,0.01402,1.483,2.685,-17.653,0.0,-1.202,-0.0244,83.56,0.001065,16.9
282.94,-208.186,705.644,-1.0488,0.01542,0.49,1.978,-16.738,0.0,-1.488,-0.0111,83.59,0.000731,14.29
282.99,-208.27,704.462,-1.0268,0.0173,-0.299,1.419,-14.142,0.0,-1.718,-0.0039,83.65,0.000886,14.58
283.038,-208.344,703.349,-1.0054,0.0208,-1.687,0.61,-11.17,0.0,-2.297,-0.0546,83.69,0.000886,12.15
283.092,-208.42,702.165,-0.9793,0.02108,-1.456,-0.022,-16.193,0.0,-1.434,-0.0034,83.73,0.000576,15.22
283.137,-208.492,700.981,-0.9521,0.02132,-1.352,-0.427,-12.633,0.0,-0.925,0.0096,83.77,0.000582,10.56
283.19,-208.562,699.796,-0.9245,0.02166,-1.443,-0.851,-8.099,0.0,-0.592,-0.0168,83.83,0.000655,13.24
283.242,-208.63,698.61,-0.8978,0.02295,-2.097,-1.383,-8.487,0.0,-0.713,-0.0298,83.88,0.000655,14.56
283.292,-208.693,697.492,-0.8719,0.02257,-2.638,-1.644,-10.638,0.0,-0.994,0.0193,83.93,5.9e-05,15.13
283.341,-208.755,696.375,-0.8462,0.02196,-1.87,-1.866,-5.22,0.0,-0.003,-0.0037,83.97,0.00095,13.49
283.391,-208.817,695.256,-0.8208,0.02017,-2.053,-1.855,-4.44,0.0,-0.199,0.0249,84.03,0.000583,13.3
283.437,-208.884,694.068,-0.7971,0.01963,-2.04,-1.797,0.231,0.0,-0.243,0.0068,84.07,0.000583,8.77
283.492,-208.951,692.878,-0.7741,0.01839,-1.43,-1.797,1.145,0.0,0.367,-0.0059,84.12,0.000425,13.53
283.543,-209.02,691.688,-0.7525,0.01609,-1.154,-1.624,0.012,0.0,0.469,0.0241,84.17,0.000934,14.1
283.597,-209.09,690.497,-0.7335,0.01417,-0.67,-1.308,3.457,0.0,0.638,0.026,84.22,0.000651,17.83
283.641,-209.161,689.306,-0.7171,0.01315,-0.437,-1.011,6.311,0.0,0.575,0.0084,84.27,0.000651,11.31
283.695,-209.233,688.114,-0.7026,0.0107,0.123,-0.511,5.937,0.0,0.634,0.0388,84.29,0.001116,15.53
283.744,-209.302,686.992,-0.691,0.00848,1.219,0.082,10.01,0.0,1.137,0.0303,84.35,0.000502,13.91
283.801,-209.381,685.728,-0.6802,0.00614,1.763,0.793,11.851,0.0,0.969,0.0373,84.39,0.00093,20.46
283.847,-209.448,684.675,-0.6741,0.00572,1.857,1.321,14.236,0.0,0.536,-0.0009,84.44,0.00093,16.85
283.902,-209.523,683.481,-0.6677,0.00469,2.55,1.742,10.543,0.0,0.808,0.0036,84.49,0.001547,21.22
283.948,-209.603,682.216,-0.6617,0.00362,2.869,2.136,8.425,0.0,0.733,0.011,84.53,0.001254,16.77
283.997,-209.673,681.09,-0.6571,0.00337,2.827,2.52,7.89,0.0,0.307,0.0122,84.58,0.000838,16.09
284.049,-209.751,679.823,-0.6516,0.00365,3.42,2.535,7.665,0.0,0.885,-0.038,84.63,0.001081,17.52
284.095,-209.815,678.767,-0.6472,0.00469,3.027,2.341,0.307,0.0,0.686,-0.0287,84.66,0.001081,13.83
284.148,-209.886,677.57,-0.641,0.00501,1.764,2.263,-3.881,0.0,-0.499,0.0095,84.71,0.000719,16.17
284.199,-209.955,676.371,-0.6341,0.00651,1.642,2.08,-1.557,0.0,-0.438,-0.0174,84.77,0.000885,17.04
284.249,-210.023,675.172,-0.6245,0.00661,1.73,1.746,-3.661,0.0,-0.016,-0.0275,84.81,0.000544,17.32
284.299,-210.088,673.971,-0.6157,0.00825,1.096,1.298,-6.68,0.0,-0.202,-0.0276,84.85,0.000544,16.47
284.352,-210.144,672.912,-0.6063,0.00886,0.181,0.973,-8.963,0.0,-0.792,0.0015,84.9,0.000885,19.17
284.4,-210.21,671.64,-0.5941,0.00966,0.166,0.595,-6.502,0.0,-0.43,-0.0186,84.93,0.000563,17.23
284.447,-210.27,670.438,-0.581,0.00952,-0.46,0.398,-7.545,0.0,-0.858,0.012,84.97,0.000676,13.41
284.496,-210.329,669.235,-0.5688,0.01076,-0.98,0.143,-3.941,0.0,-1.122,-0.015,85.03,0.000676,11.93
284.549,-210.387,668.031,-0.5556,0.01077,-0.319,-0.281,-5.11,0.0,-0.037,-0.0325,85.07,0.000628,15.31
284.6,-210.443,666.827,-0.5422,0.00969,-0.573,-0.636,-8.486,0.0,0.063,-0.005,85.1,0.000477,15.91
284.65,-210.499,665.622,-0.5299,0.0095,-1.364,-0.737,-7.084,0.0,-0.627,0.023,85.15,0.000585,15.17
284.697,-210.547,664.559,-0.5197,0.00971,-1.511,-0.804,-2.022,0.0,-0.707,0.0012,85.2,0.000585,11.85
284.749,-210.602,663.353,-0.5084,0.00843,-0.79,-0.656,-1.346,0.0,-0.135,0.0277,85.23,0.000413,14.42
284.8,-210.657,662.146,-0.4982,0.00612,0.444,-0.324,2.965,0.0,0.768,0.0309,85.29,0.00054,15.18
284.848,-210.712,660.939,-0.4902,0.00422,0.743,0.205,6.643,0.0,0.538,0.039,85.33,0.000404,12.71
284.899,-210.767,659.731,-0.4841,0.00301,1.559,0.668,10.564,0.0,0.89,0.0094,85.38,0.000601,13.62
284.945,-210.818,658.593,-0.4806,0.003,1.535,0.932,9.273,0.0,0.603,-0.0117,85.41,0.000601,8.89
285.002,-210.873,657.384,-0.4771,0.00148,1.824,1.313,5.273,0.0,0.512,0.0255,85.46,0.000772,15.84
285.051,-210.928,656.174,-0.4749,0.00056,2.544,1.649,7.613,0.0,0.895,0.0071,85.51,0.000464,13.44
285.101,-210.982,654.963,-0.4729,-9e-05,2.332,1.996,6.726,0.0,0.336,0.0132,85.55,0.000639,13.18
285.149,-211.035,653.752,-0.4726,0.00071,2.05,2.151,6.934,0.0,-0.101,-0.0146,85.6,0.000639,10.88
285.201,-211.084,652.611,-0.4713,0.00111,2.302,2.144,3.102,0.0,0.158,-0.0172,85.62,0.000725,13.41
285.253,-211.134,651.399,-0.4689,0.00111,2.139,2.147,-0.134,0.0,-0.008,0.0011,85.66,0.000714,14.21
285.303,-211.182,650.186,-0.4662,0.00183,1.931,2.126,0.054,0.0,-0.196,-0.0032,85.72,0.000633,14.66
285.349,-211.229,648.972,-0.463,0.00351,1.329,1.912,-0.411,0.0,-0.583,-0.0278,85.75,0.000633,10.32
285.404,-211.273,647.758,-0.4581,0.00404,1.296,1.642,-4.287,0.0,-0.346,-0.0153,85.79,0.000532,14.76
285.455,-211.313,646.614,-0.4524,0.00463,0.916,1.439,-5.403,0.0,-0.523,-0.0001,85.85,0.000757,15.47
285.503,-211.354,645.398,-0.4455,0.00529,0.85,1.205,-4.06,0.0,-0.355,-0.0114,85.89,0.000595,13.72
285.55,-211.393,644.182,-0.4383,0.00676,0.296,0.853,-4.673,0.0,-0.557,-0.0247,85.92,0.000595,10.08
285.604,-211.431,642.965,-0.4296,0.00705,-0.028,0.548,-7.048,0.0,-0.576,-0.0056,85.97,0.000477,13.79
285.653,-211.467,641.747,-0.4201,0.0076,-0.115,0.229,-6.089,0.0,-0.345,-0.0126,86.01,0.000514,13.01
285.702,-211.497,640.672,-0.4109,0.00781,-0.497,-0.064,-6.376,0.0,-0.433,-0.0076,86.06,0.000327,11.49
285.753,-211.531,639.453,-0.401,0.00856,-0.824,-0.361,-5.873,0.0,-0.464,-0.0106,86.09,0.000327,12.02
285.806,-211.564,638.233,-0.3905,0.00846,-1.079,-0.516,-5.928,0.0,-0.563,0.0093,86.13,0.000966,14.31
285.856,-211.596,637.013,-0.3799,0.00789,-0.58,-0.612,-3.11,0.0,0.031,0.003,86.18,0.000681,14.13
285.907,-211.628,635.792,-0.3698,0.00691,-0.535,-0.618,-1.906,0.0,0.083,0.0091,86.21,0.000965,14.91
285.956,-211.659,634.571,-0.3608,0.00633,-0.506,-0.55,-0.131,0.0,0.044,0.0102,86.26,0.001101,13.06
286.002,-211.691,633.349,-0.353,0.00633,-0.562,-0.519,1.361,0.0,-0.043,-0.0027,86.28,0.001101,9.28
286.058,-211.721,632.198,-0.346,0.00528,-0.24,-0.395,0.629,0.0,0.156,0.0139,86.33,0.000782,14.38
286.11,-211.753,630.976,-0.3397,0.00413,0.208,-0.169,2.47,0.0,0.377,0.0186,86.35,0.000906,15.77
286.158,-211.785,629.752,-0.3343,0.00294,0.698,0.07,4.519,0.0,0.629,0.0097,86.38,0.000966,13.55
286.205,-211.816,628.529,-0.3301,0.00202,0.703,0.369,4.775,0.0,0.335,0.0168,86.42,0.000939,10.43
286.258,-211.848,627.305,-0.3275,0.00205,0.675,0.575,5.982,0.0,0.1,-0.0025,86.44,0.000939,13.21
286.309,-211.88,626.08,-0.3251,0.00144,1.064,0.792,4.126,0.0,0.273,0.0087,86.47,0.000733,13.5
286.361,-211.91,624.927,-0.3233,0.00054,1.506,1.033,4.335,0.0,0.473,0.0109,86.5,0.000516,15.08
286.411,-211.941,623.702,-0.3222,6e-05,1.615,1.253,4.819,0.0,0.362,0.0056,86.54,0.000632,15.32
286.46,-211.972,622.476,-0.3214,-0.00011,1.896,1.246,4.411,0.0,0.65,-0.0241,86.57,0.000513,13.28
286.507,-212.002,621.25,-0.3212,0.00042,1.713,1.137,-0.145,0.0,0.576,-0.0145,86.59,0.000513,10.69
286.562,-212.029,620.096,-0.3208,7e-05,1.036,1.152,-2.187,0.0,-0.116,0.0135,86.63,0.000226,14.78
286.61,-212.058,618.869,-0.3203,0.00034,1.293,1.093,0.298,0.0,0.201,-0.0098,86.64,0.000251,13.21
286.66,-212.086,617.641,-0.319,-0.00044,1.198,1.093,-1.179,0.0,0.105,0.0063,86.66,0.000321,12.96
286.711,-212.113,616.414,-0.3185,-0.00051,1.048,1.194,0.014,0.0,-0.146,0.014,86.71,0.000166,13.37
286.758,-212.138,615.185,-0.3184,0.00059,0.673,1.155,2.02,0.0,-0.482,-0.0161,86.74,0.000166,10.32
286.81,-212.162,613.957,-0.3174,0.00028,1.165,1.071,-0.788,0.0,0.094,-0.0077,86.77,0.000197,11.31
286.865,-212.183,612.872,-0.3165,-0.00026,1.188,1.071,-1.687,0.0,0.118,0.0088,86.78,0.000236,16.09
286.914,-212.205,611.57,-0.3158,-0.00035,1.135,1.138,-0.0,0.0,-0.004,0.0095,86.81,0.000402,14.13
286.962,-212.225,610.34,-0.3149,-0.00074,1.295,1.3,1.36,0.0,-0.005,0.0155,86.84,0.00024,12.13
287.013,-212.244,609.11,-0.3152,0.00026,0.957,1.308,3.233,0.0,-0.351,-0.0159,86.87,0.00024,13.07
287.065,-212.262,607.879,-0.3146,-7e-05,1.316,1.355,0.149,0.0,-0.039,0.0059,86.91,0.000156,14.36
287.116,-212.276,606.792,-0.314,-0.00028,1.652,1.43,0.956,0.0,0.222,0.0054,86.93,8.6e-05,15.19
287.164,-212.291,605.561,-0.3133,-0.00018,1.467,1.526,1.493,0.0,-0.059,0.0057,86.97,0.000233,12.71
287.217,-212.305,604.256,-0.3124,0.00019,1.485,1.628,1.929,0.0,-0.143,0.0041,86.98,0.0002,15.43
287.263,-212.317,603.024,-0.3115,0.00131,1.095,1.569,2.031,0.0,-0.474,-0.0189,87.0,0.0002,11.03
287.316,-212.327,601.791,-0.3093,0.00158,1.342,1.452,-1.182,0.0,-0.11,-0.0101,87.04,0.000288,14.06
287.379,-212.336,600.558,-0.3065,0.00214,1.1,1.315,-2.333,0.0,-0.216,-0.0069,87.07,0.000186,26.06
287.42,-212.342,599.397,-0.3031,0.00322,0.622,1.137,-2.736,0.0,-0.515,-0.0106,87.1,0.000344,17.21
287.467,-212.348,598.163,-0.2981,0.00408,0.488,0.882,-3.575,0.0,-0.393,-0.0169,87.12,0.000274,13.51
287.514,-212.351,596.928,-0.2923,0.00529,0.035,0.552,-5.099,0.0,-0.517,-0.0193,87.15,0.000274,10.88
